Area,ConvexArea,Perimeter,ConvexPerimeter,EquivDiameter,MajorAxisLength,MinorAxisLength,Elongation,Compactness,Eccentricity,Solidity,Extent,Circularity,RadialDistanceSD,SecondMoment,Roughness,MinIntensity,MaxIntensity,MeanIntensity,SDIntensity,MinIntensityBG,MaxIntensityBG,MeanIntensityBG,SDIntensityBG,IntensityDifference,markov1,markov2,markov3,markov4,markov5,gabormean_0_0,gaborSD_0_0,gabormean_0_1,gaborSD_0_1,gabormean_0_2,gaborSD_0_2,gabormean_1_0,gaborSD_1_0,gabormean_1_1,gaborSD_1_1,gabormean_1_2,gaborSD_1_2,gabormean_2_0,gaborSD_2_0,gabormean_2_1,gaborSD_2_1,gabormean_2_2,gaborSD_2_2,gabormean_3_0,gaborSD_3_0,gabormean_3_1,gaborSD_3_1,gabormean_3_2,gaborSD_3_2,Contrast,Correlation,Energy,Homogeneity,Entropy,x_3rdordermoment,Inversevariance,Sumaverage,Variance,Clustertendency,MaxProbability,Malignancy_1,Malignancy_2,Malignancy_3,Malignancy_4
347,396,86.66904756,77.65108519,21.01937492,29.09166995,16.33006936,1.781478652,1.722616922,0.827591083,0.876262626,0.584175084,0.723176458,4.355884566,0.199987349,0.104050553,63,1197,733.4928,336.498,4,485,179.6349,95.8037,553.8579,6082.42,4331.3,582256.66,607260.88,179.3186,69.3569,52.0094,48.2273,53.2499,95.9175,80.535,59.4226,53.6056,68.8418,52.883,54.6582,50.3955,73.1044,52.7672,39.7879,38.5849,94.7003,82.6501,69.0572,49.2102,70.2492,48.853,68.6633,52.0477,64900,0.785,0.001,0.0349,7.05,514000,0.0141,536,150000,534000,0.0022,4,5,3,4
82,84,34.627417,33.94539961,10.21790794,11.94833172,8.904900571,1.341770368,1.163634201,0.666747137,0.976190476,0.67768595,0.894256005,0.703942646,0.167220441,0.019695878,108,1007,528.9146,335.5308,114,981,414.2308,337.1353,114.6839,4791.18,4790.76,4154.79,2955.66,1207.58,70.595,63.1944,54.9421,64.453,102.1488,69.6728,54.6942,69.1468,55.9339,64.0553,56.7934,71.9486,95.7934,63.5422,81.4298,57.4427,105.124,68.434,93.2645,55.156,73.405,49.9227,74.719,68.8223,69000,0.739,0.0054,0.0447,5.32,14100000,0.0242,423,112000,389000,0.0077,2,3,3,2
423,431,77.254834,75.48340279,23.20733348,24.61236849,22.12500936,1.112422964,1.122796618,0.438074536,0.981438515,0.735652174,0.932926204,1.692771148,0.161438838,0.022929713,73,1147,777.6005,346.6822,24,878,218.1842,168.926,559.4163,4484.81,4477.38,3351.85,2914.42,1943.91,50.2904,34.1345,28.0922,31.0671,131.7739,87.8114,21.6887,41.5431,29.7078,40.0689,22.8139,41.3394,62.8643,49.2574,35.0243,33.9649,132.0296,89.4528,42.08,41.6323,70.0974,48.5558,56.2609,62.8003,60100,0.797,0.0011,0.079,6.96,-1080000,0.0406,654,149000,537000,0.0033,1,5,4,3
219,222,54.87005769,53.97072268,16.69848677,17.60000593,15.93611141,1.104410322,1.093998823,0.42443039,0.986486486,0.805147059,0.944794839,0.478627197,0.160117919,0.016390269,108,1071,793.6484,332.3845,100,782,254.5472,166.907,539.1012,6840.21,5181.97,743995.39,752296.56,95.5257,30.0404,35.6843,21.75,36.4679,138.7831,77.6159,32.5515,52.5531,39.4301,47.0065,34.3493,53.8198,32.5735,38.8417,20.5294,36.0175,139.2904,78.762,68.4375,53.968,65.9044,52.3568,60.2794,62.8108,68000,0.745,0.0024,0.0825,6.15,2820000,0.0427,642,128000,447000,0.0065,4,3,5,2
274,282,63.45584412,61.87374085,18.6779987,20.16635854,17.64994279,1.142573592,1.169453141,0.48373024,0.971631206,0.801169591,0.899389222,0.851743596,0.16321529,0.024932349,197,1059,779.927,297.8216,170,935,399.0294,211.4516,380.8976,21984.26,32272.73,709559.54,571872.91,258.4983,70.4883,54.9363,41.9123,43.9922,142.9591,77.3324,39.9152,48.6051,38.0029,44.4179,40.5702,46.6677,46.0877,47.6764,43.4064,51.0375,143.231,77.4472,65.576,57.9427,54.7602,45.1067,61.7982,61.8823,45000,0.769,0.0018,0.0609,6.44,-2000000,0.0252,576,95200,337000,0.0043,4,4,3,2
1063,1122,136.7523087,122.4621233,36.78931416,39.0758983,35.30772722,1.106723694,1.399994099,0.428444929,0.94741533,0.686692506,0.890716625,5.405948396,0.162917143,0.104496849,50,1170,570.8081,273.4314,4,788,204.1443,103.7582,366.6638,6258.25,2080.53,6255.74,6255.54,2080.05,55.573,43.0718,59.4128,53.0628,95.5465,78.142,49.4012,39.9921,66.1389,49.224,51.854,45.9835,38.8023,31.9828,27.3928,27.1667,96.7022,78.8912,49.3094,36.905,57.113,44.9522,44.8411,38.5859,24000,0.859,0.0004,0.0332,8.06,453000,0.012,467,84800,315000,0.0008,5,5,5,5
139,141,43.69848481,43.34219364,13.30339418,13.81296339,12.99208737,1.063182766,1.093221321,0.339594181,0.985815603,0.709183673,0.929828574,0.544785096,0.160488141,0.008153399,-839,560,-286.1079,412.9867,-918,-494,-746.5088,103.7874,460.4009,15991.66,5765.29,18184.77,19588.11,4268.45,52.6582,57.6592,50.3265,55.2206,51.8214,67.4049,73.4439,58.2169,85.7755,69.2349,68.2194,57.6904,58.2653,62.8982,57.0612,68.355,51.7908,68.1877,64.3163,55.0037,71.9745,63.254,65.199,58.2732,110000,0.698,0.0032,0.0276,5.87,-2090000,0.0115,558,177000,599000,0.0047,1,1,1,1
675,725,108.4680374,98.18453352,29.31615071,32.09552346,27.6476436,1.160877358,1.387043009,0.507897624,0.931034483,0.684584178,0.879888162,2.527585083,0.165911866,0.094806767,-921,669,-3.8385,422.7991,-940,-207,-837.4116,92.9184,833.5731,10070.71,12177.85,15382.55,17528.03,3614.48,45.6491,55.8777,46.4635,55.0174,51.2018,73.8292,52.641,48.5589,65.5811,67.3287,53.8874,48.6739,49.9797,56.5327,42.216,49.0164,49.7769,70.8636,66.6217,59.3014,51.0832,51.9585,52.1572,48.8271,54800,0.897,0.0006,0.0397,7.59,-53800,0.0157,722,269000,1020000,0.0012,5,1,5,3
98,107,40.627417,38.64771896,11.17038385,13.63108565,9.581002773,1.422720145,1.340301439,0.711309513,0.91588785,0.7,0.824495343,2.068909847,0.175341482,0.048728129,69,754,364.898,185.0261,52,302,185.619,61.5697,179.2789,5192.8,1253.52,5192.04,5192,1253.45,69.8,61.7955,49.7429,56.5027,109.3429,68.2924,90.2,57.8239,84.1929,57.2184,93.7429,61.7075,117.8429,69.376,70.8357,63.9092,109.3,67.1606,91.9929,65.108,116.95,54.3529,99.9857,53.9663,27200,0.609,0.0046,0.0286,5.49,2140000,0.0098,285,33100,106000,0.0049,2,2,4,2
120,127,42.627417,41.0639669,12.36077446,13.94604858,11.23066022,1.241783503,1.204999661,0.592876561,0.94488189,0.714285714,0.89427133,1.441467668,0.165600694,0.036677101,133,941,490.325,236.4088,130,351,209.3958,54.7554,280.9292,1792.84,3169.6,279381.89,244933.26,101.565,105.9345,58.2576,77.0595,66.7454,105.6369,69.072,55.1429,51.2219,71.7798,46.6445,63.119,55.7929,93.3571,54.3516,60.3214,50.9893,106.244,68.6973,67.3036,54.3576,87.0833,50.158,68.6964,57.7926,43300,0.641,0.0038,0.0358,5.69,2830000,0.0143,320,59200,194000,0.0053,3,3,3,2
74,79,34.14213562,32.51804063,9.70668462,11.34268484,8.635797845,1.313449555,1.253544578,0.648336464,0.936708861,0.747474747,0.879412927,1.731601707,0.169397666,0.047568641,110,567,279.0541,132.8864,127,378,199.8,79.0195,79.2541,5145.58,5145.47,3672.4,2469.14,1046.02,67.4949,56.442,73.4949,57.0922,109.0707,66.9996,64.202,59.1089,78.0202,59.0308,76.5455,59.8732,75.1616,56.4591,93.3333,75.1696,109.7677,64.2903,86.6263,62.7227,92.4343,54.7044,81.9899,47.9337,11800,0.689,0.0069,0.0581,5.08,662000,0.0268,159,16500,55900,0.0105,3,2,4,2
278,294,66.04163056,62.94144165,18.81384048,21.85127934,16.47209039,1.326563832,1.24847806,0.657072627,0.945578231,0.772222222,0.881822728,1.226239043,0.16774764,0.046942949,177,1042,715.1223,288.8719,144,922,317.7561,172.8408,397.3662,6398.4,3220.01,654221.27,687785,28.5149,38.7639,32.6801,34.5667,43.7501,129.4861,76.8217,32.7361,45.9552,44.7,44.3415,32.3944,47.3448,45.1028,47.8769,36.5778,47.1359,130.7583,78.2492,48.5583,45.4445,88.6278,49.3275,67.85,59.0906,37200,0.805,0.0017,0.0486,6.51,-2400000,0.0205,521,93200,337000,0.0042,3,4,5,3
111,113,40.04163056,39.21052764,11.88821221,13.76795062,10.4369702,1.319152048,1.149451538,0.652181647,0.982300885,0.720779221,0.90725103,1.655503352,0.166565397,0.020755971,84,1264,608.8919,399.6237,84,538,200.9535,91.2847,407.9384,5242.54,5236.55,2379.79,2781.8,1336.62,96.4675,60.9238,59.7922,60.7464,102.6104,70.6221,55.2532,56.477,70.1688,58.8797,57.2468,52.077,94.3182,61.1675,77.7338,53.5088,99.961,69.8812,98.1494,50.437,105.013,63.5189,90.526,63.3495,131000,0.594,0.0041,0.0287,5.6,-3280000,0.0129,470,159000,505000,0.0047,1,3,1,3
128,132,43.21320344,42.51800522,12.76615297,14.39762731,11.73919027,1.226458297,1.160948863,0.578960074,0.96969697,0.761904762,0.889762447,1.066441281,0.167203903,0.016087634,72,2764,1111.27,788.0057,110,1121,453.55,351.5648,657.7156,5818.35,1650.93,5819.66,5819.99,1648.98,57.2917,50.287,38.1964,44.3088,95.2798,71.4039,47.494,49.5218,78.6845,53.6626,55.3155,57.0866,60.5595,47.4521,34.9286,47.0606,92.8988,70.6875,51.3452,58.7763,72.131,57.1334,53.9107,61.7381,333000,0.758,0.0037,0.0219,5.7,118000000,0.0072,957,627000,2200000,0.0045,4,1,1,1
267,279,63.84062043,61.92430511,18.43786751,20.3508394,17.23057858,1.181088569,1.214711303,0.532107895,0.956989247,0.638755981,0.874981442,2.836490854,0.165819952,0.030017179,211,1049,716.5169,249.6703,176,952,364.7881,187.887,351.7288,6299.2,6297.23,3175.8,4505.21,2084.77,52.6459,36.4549,43.0478,43.7676,111.4809,79.1576,53.3421,51.9659,56.7608,45.1646,66.5407,54.3429,56.4426,42.7031,44.3589,49.9261,112.6531,82.0534,51.5167,49.2305,76.4593,52.3274,54.0263,47.7397,36500,0.77,0.0014,0.0404,6.68,-388000,0.0167,443,79600,282000,0.0022,4,4,3,2
102,111,41.45584412,39.72609432,11.39607097,13.96193401,9.752502429,1.431625792,1.340792245,0.715603656,0.918918919,0.603550296,0.812191232,1.13371028,0.176090832,0.041725113,182,2035,936.3725,534.4731,132,1107,448.0149,307.6443,488.3576,5149.75,5147.48,3639.64,2666.25,2011.95,59.7692,49.6375,42.4852,53.8293,91.645,68.9976,42.9822,58.889,41.8107,57.4582,48.8225,59.2357,76.2367,59.6824,68.3491,63.8588,93.3077,69.4074,77.4734,57.7581,80.9882,52.626,84.8047,65.2608,156000,0.741,0.0037,0.0215,5.7,37100000,0.0072,665,277000,962000,0.0052,1,1,1,1
92,95,35.79898987,35.01261722,10.82303276,11.26120035,10.51596371,1.070867176,1.108520818,0.357736355,0.968421053,0.760330579,0.943080011,0.313012646,0.159465665,0.021966336,38,1264,697.4773,419.2719,56,952,296.1481,253.7745,401.3291,25694.65,12895.4,563694.33,432413.87,2150.86,54.1818,51.1745,40.4215,48.9601,106.562,69.0765,51.124,57.5315,56.4628,62.7455,45.8678,58.5293,74.1653,61.5445,83.6529,66.5273,106.438,70.2527,100.0083,55.1201,90.5455,72.431,83.7851,64.6398,137000,0.652,0.0055,0.0279,5.31,22600000,0.0034,626,178000,589000,0.0103,3,3,3,4
174,188,57.45584412,54.63928953,14.88434348,19.99939356,12.35135213,1.619206817,1.509764839,0.786503097,0.925531915,0.621428571,0.732401163,2.608939932,0.197508971,0.049021203,17,1058,441.1724,302.6424,24,478,136.9245,78.54,304.2479,1933.03,1466.63,265823.49,254560.27,98.8183,79.6571,58.9073,48.4321,48.2119,78.8857,67.8536,48.8536,50.9205,47.3036,47.5174,48.2464,51.0374,80.0214,56.8514,69.3179,60.0267,78.1321,69.743,71.7607,50.3449,97.6179,61.5343,55.5929,50.6437,46900,0.732,0.0022,0.0359,6.25,1560000,0.012,341,85700,296000,0.0042,2,3,3,2
816,849,111.254834,106.4659157,32.23295625,36.71548815,28.61223048,1.283209577,1.207084734,0.626656089,0.961130742,0.774193548,0.90464635,2.131664332,0.165749091,0.043044586,91,1138,901.8235,289.4348,60,686,212.7479,125.9552,689.0756,8110.28,254096.63,632462.62,736168.27,127.1236,27.3852,28.38,18.6803,24.8511,158.2941,92.8416,41.704,38.237,49.7922,32.9598,50.0901,42.5308,24.9848,27.3158,15.7998,22.0152,158.426,91.5714,54.277,49.8763,83.7951,42.0124,53.1736,48.2235,39500,0.862,0.0006,0.0714,7.57,3030000,0.0319,722,142000,531000,0.002,5,5,5,3
101,102,37.21320344,36.67876668,11.34007028,12.06355959,10.78261254,1.118797466,1.091095781,0.448432249,0.990196078,0.765151515,0.943412855,0.820626337,0.160351198,0.014361482,36,1122,497.33,302.1141,69,667,216.3226,138.9037,281.0074,5065.01,1224.04,5062.95,5063.12,1223.84,82.5379,51.8729,65.9621,55.9589,101.4318,66.7225,90.697,55.9076,79.1212,54.7518,78.0606,53.3563,86.3712,58.0504,60.9924,51.9294,104.8939,68.7929,93.4015,60.9311,114.8864,53.3169,94,59.0055,88200,0.544,0.0049,0.0256,5.42,-2240000,0.0086,473,94000,289000,0.0077,3,4,3,2
51,52,26.72792206,26.37163089,8.058239062,9.02461513,7.33398846,1.230519407,1.114680368,0.582731215,0.980769231,0.80952381,0.921522754,1.030812663,0.16245637,0.013330298,251,1189,685.1961,311.584,189,713,372.5833,163.5167,312.6127,9379.64,4649.75,478810.06,446225.56,631.7997,93.0317,74.4665,82.5238,49.9725,110.1429,60.0156,71.3492,70.0348,62.3333,60.5017,68.7937,62.2,72.4921,59.5149,67.5397,62.7408,102.619,58.3453,100.381,68.8925,132.1905,63.839,77.5714,67.5642,105000,0.51,0.0115,0.0202,4.55,2020000,0.0103,483,96400,291000,0.0129,1,1,3,1
705,841,128.1248917,116.1593684,29.9605387,43.23806229,23.45914785,1.843121607,1.852968521,0.840018474,0.838287753,0.576923077,0.656584304,8.033384914,0.214290335,0.093389529,3,1557,855.8567,435.387,10,631,158.3119,84.7963,697.5448,5431.63,5431.61,3069.03,2983.05,1525.45,41.365,45.9874,38.8126,43.2727,97.3764,91.6441,36.5696,35.5824,50.1301,49.1603,31.2291,32.2223,44.2529,42.0088,31.3969,37.6463,98.8363,91.1078,55.6849,47.8076,49.9452,44.8602,53.3666,49.7058,95500,0.799,0.0005,0.0281,7.81,6940000,0.0096,592,236000,849000,0.001,3,4,5,4
846,863,108.9116882,106.4095539,32.82012576,35.40820981,30.62150174,1.156318528,1.115754773,0.50209304,0.980301275,0.802656546,0.938899227,2.559970478,0.161698509,0.022973974,62,1236,888.2494,317.0429,18,843,241.25,122.3637,646.9994,5826.78,5817.87,3693.34,3461.59,2272.35,32.0968,28.4192,39.5949,36.9712,163.4848,91.384,38.1385,37.8908,42.0968,36.7282,36.9848,39.5305,40.648,43.5881,35.9953,45.554,163.9972,91.117,45.4715,37.1327,58.4896,34.557,46.8918,44.0246,54400,0.802,0.0005,0.0363,7.65,1470000,0.0124,780,139000,501000,0.0014,5,5,5,3
285,307,71.84062043,67.80379497,19.0492328,24.45060483,15.53408175,1.573997435,1.441071153,0.772244832,0.928338762,0.576923077,0.779016614,2.922974356,0.183437085,0.056191406,55,1164,777.207,339.1685,49,877,237.2823,128.2825,539.9247,4389.49,4028.1,561884.22,648737.88,177.0039,60.0567,49.5048,62.6923,58.7938,103.6093,84.9507,43.1032,46.6632,46.3462,48.182,51.5364,46.3151,43.1316,47.7023,31.0243,48.1011,104.9312,88.424,76.6356,65.0318,68.8016,47.0489,69.587,56.598,65000,0.78,0.0012,0.0438,6.85,4870000,0.0155,539,147000,522000,0.0029,3,5,3,1
1137,1193,135.1959595,124.3018514,38.04830302,41.15382089,35.53639192,1.158075389,1.27925492,0.504346026,0.953059514,0.714644877,0.924730398,3.239178852,0.162368374,0.080580131,-792,100,-145.2672,260.933,-859,-294,-679.5242,112.2896,534.257,10727.98,14329.99,13309.02,12735.7,3622.29,46.9472,54.9697,37.9855,52.3502,72.088,87.4475,40.3507,43.8208,45.8737,49.6321,38.9346,43.4071,26.7681,40.1363,21.939,36.9995,69.4796,85.1431,39.3784,43.1077,31.3149,37.5116,47.8919,50.9047,19700,0.907,0.0004,0.0793,7.98,901000,0.0402,589,106000,404000,0.0015,3,5,5,2
102,105,37.79898987,36.96788695,11.39607097,11.83247693,11.11839859,1.064224928,1.114680368,0.342134519,0.971428571,0.772727273,0.937909168,0.539506421,0.159901735,0.021987437,146,1177,703.5,316.6381,157,551,296.5333,116.9668,406.9667,5847.87,5848.16,4057.68,3813.28,2695.78,78.6439,52.1708,84.7652,68.6077,111.5985,66.8346,71.5152,53.2721,65.7955,54.5437,70.7955,50.0822,67.4924,48.9827,62.7576,61.9039,111.9242,65.3736,93.4621,62.6279,108.5076,60.1928,86.1515,65.0235,84600,0.628,0.0049,0.0243,5.42,14600000,0.0061,524,109000,353000,0.0062,2,3,3,2
79,81,34.38477631,33.55367339,10.02925341,12.23552204,8.387153417,1.458840853,1.190955273,0.728095476,0.975308642,0.731481481,0.881773027,1.836192713,0.171982338,0.024170665,192,1056,549.5823,267.5714,195,684,276.7931,123.7686,272.7892,3259.47,3522.42,322635.62,310043.09,130.1726,59.6296,49.1189,56.0093,55.7944,111.0185,66.7593,52.4907,57.9424,51.6667,57.3285,57.787,58.4848,68.3056,55.0314,72.8148,57.6675,105.2222,66.855,93.2037,53.8171,121.4722,63.0639,82.287,56.7872,46500,0.71,0.0061,0.0344,5.2,2160000,0.0198,313,69800,239000,0.0063,2,3,2,2
75,78,32.97056275,32.25798041,9.772050238,10.19373287,9.696385876,1.051291997,1.153404369,0.308542638,0.961538462,0.75,0.905725885,1.11069282,0.162721185,0.021612684,68,1134,433.68,369.1707,80,580,221.36,101.2961,212.32,5079.68,1656.76,5079.71,5079.59,1656.72,51.93,50.4471,49.26,54.9888,101.1,73.8675,54.98,49.182,65.41,58.1609,50.49,52.7697,97.17,67.948,84.59,68.604,97.15,72.2927,103.34,52.2471,91.85,70.6884,72.67,49.0948,106000,0.588,0.0067,0.0324,5.11,20200000,0.0119,338,120000,381000,0.0086,2,3,3,2
128,132,43.21320344,42.51800522,12.76615297,14.39762731,11.73919027,1.226458297,1.160948863,0.578960074,0.96969697,0.761904762,0.889762447,1.066441281,0.167203903,0.016087634,72,2764,1111.27,788.0057,110,1121,453.55,351.5648,657.7156,5818.35,1650.93,5819.66,5819.99,1648.98,57.2917,50.287,38.1964,44.3088,95.2798,71.4039,47.494,49.5218,78.6845,53.6626,55.3155,57.0866,60.5595,47.4521,34.9286,47.0606,92.8988,70.6875,51.3452,58.7763,72.131,57.1334,53.9107,61.7381,333000,0.758,0.0037,0.0219,5.7,118000000,0.0072,957,627000,2200000,0.0045,4,1,1,1
106,108,38.627417,37.97445966,11.61737456,12.4315889,11.03216179,1.126849764,1.120148513,0.460942995,0.981481481,0.741258741,0.92370336,0.702083162,0.161312694,0.016903987,41,654,342.4151,144.8806,76,385,193.2703,62.0697,149.1448,4797.55,4796.98,3926.87,3313.12,2583.72,135.2448,51.2755,85.0769,73.6724,117.4266,68.5363,75.7972,57.0944,78.4336,57.9766,80.1189,49.4936,69.7483,44.9824,66.9301,55.5818,116.3427,67.6603,70.951,48.5136,78.1049,51.9493,95.0699,53.2995,19900,0.554,0.0045,0.0332,5.51,-806000,0.011,280,21300,66100,0.0069,3,3,3,4
40,41,24.14213562,23.78584445,7.136496465,9.11025497,5.698238417,1.598784449,1.159528734,0.780244059,0.975609756,0.714285714,0.888449416,0.809860514,0.17625,0.014758063,6,1503,672.7436,522.7938,63,947,298.625,228.0394,374.1186,3663.49,3668.44,2137.95,2733.66,1759.16,117.7321,66.0059,108.0536,75.3372,111.875,66.1915,89.8214,65.2991,131.2143,61.4458,122.5536,78.8706,111.6429,75.5995,72.2321,64.0028,115.5,67.6297,113.2679,62.8295,156.2857,63.1396,110.0179,64.5103,291000,0.476,0.0131,0.0155,4.42,-30500000,0.0027,605,239000,706000,0.0131,1,1,1,1
173,180,51.45584412,48.92871492,14.84151075,16.25485474,13.81919451,1.176251968,1.217905094,0.526527686,0.961111111,0.831730769,0.908088861,2.030874397,0.163484022,0.049112579,136,1052,585.4798,285.7997,150,637,262.8286,114.7395,322.6512,3889.73,2808.51,501363.91,481514.51,124.9351,81.3269,51.0368,57.1731,55.6748,114.9135,68.0561,55.226,53.7136,67.7644,50.2091,68.5096,56.162,80.6058,56.4313,50.8173,48.2837,110.6779,67.7639,74.0625,59.5878,96.7356,54.9788,67.2163,57.7109,55500,0.677,0.003,0.03,5.93,2900000,0.0145,441,84800,284000,0.0033,3,4,3,3
152,159,48.28427125,46.71424842,13.91159268,15.82279405,12.53934679,1.261851539,1.220556562,0.609889774,0.955974843,0.687782805,0.875295549,2.887236127,0.16650056,0.032516237,5,1342,872.3289,394.1313,8,1039,192.5441,170.1447,679.7847,4379.03,4383.18,2557.67,2371.57,1427.66,66.1222,56.7058,56.9457,50.1429,122.7964,79.9529,57.8824,52.3358,56.457,54.0631,71.5837,53.5472,70.8959,59.5809,67.0091,58.4344,125.3756,80.875,65.2262,55.5911,88.0679,67.5225,62.3846,57.8939,159000,0.631,0.0028,0.0294,5.99,24300000,0.0073,707,211000,690000,0.0047,2,2,5,4
280,352,87.74011537,70.66077915,18.88139488,23.26733787,17.46332899,1.332354094,2.187905232,0.66081227,0.795454545,0.608695652,0.704711002,4.039978389,0.188319242,0.194658238,153,1016,394.6786,145.3094,131,703,242.4833,69.9304,152.1952,3732.82,7026.35,119594.35,161038.23,767.4882,92.6109,55.613,61.3913,50.8099,111.4087,76.0136,75.5826,47.0082,56.5957,47.0028,90.3087,52.0592,59.2804,50.6722,46.9783,46.118,107.0413,72.2855,81.4326,45.9965,83.6957,48.7569,98.3957,58.1585,20900,0.505,0.0013,0.0443,6.78,-562000,0.0176,214,21000,63100,0.0026,4,4,3,2
69,70,31.3137085,31.13556291,9.373021316,11.14554168,8.022100123,1.389354596,1.130863154,0.694224369,0.985714286,0.8625,0.894428257,1.065858983,0.168397213,0.005689061,82,536,262.6377,130.5815,114,337,212.4545,69.7157,50.1831,4529.85,1127.35,4529.57,4529.55,1127.31,56.5875,58.3678,57.0375,55.4613,111.975,61.4625,75.075,62.7062,78.6,67.0284,78.575,61.2612,98.875,60.1147,79.75,63.4207,110.4375,59.5644,94.9125,63.2834,93.1,58.8324,107.65,67.109,14500,0.603,0.0087,0.0414,4.84,1620000,0.0176,190,15500,50000,0.0117,2,2,3,2
64,65,30.14213562,29.91925977,9.027033337,10.11035648,8.321077293,1.215029752,1.129687182,0.568004984,0.984615385,0.8,0.898438076,0.683807635,0.164836884,0.007394163,146,572,291.5625,117.9663,110,429,218.3125,83.3344,73.25,13782.25,3858.5,63537.71,49226.14,477.649,78.8625,55.3822,57.6,60.4585,104.725,57.7259,70.9375,69.507,66.575,71.1317,73.5875,65.7575,91.4625,61.7648,92.325,74.3411,109.05,58.0148,100.1625,64.795,88.0125,53.335,110.7,59.1673,14700,0.496,0.0087,0.0411,4.84,-234000,0.019,185,13800,41200,0.0108,2,3,2,2
44,45,24.97056275,24.71862685,7.484820637,7.858610208,7.367551363,1.066651567,1.127701399,0.347949517,0.977777778,0.6875,0.904927649,0.357302274,0.161039632,0.010089316,16,2223,762.4762,648.2252,21,1444,468.8824,391.6157,293.5938,2733.81,1943.42,2730.85,2730.66,1942.29,76.8125,60.9587,114.9531,72.0688,105.9531,65.4681,106.4531,71.5939,102.5,45.6811,102.5469,75.4354,103.1563,57.566,105.8125,71.5073,100.9219,64.8418,133.7969,57.8814,102.7188,63.2572,137.2188,42.1443,510000,0.385,0.0112,0.0112,4.58,150000000,0.001,709,393000,1080000,0.012,1,1,1,1
179,195,54.52691193,51.92737682,15.09668435,15.86707635,15.06408473,1.053305039,1.321779191,0.314091878,0.917948718,0.619377163,0.834199887,1.307957395,0.16620953,0.047674351,238,1184,777.3743,270.5273,141,964,367.6727,186.317,409.7016,5889.09,5890.86,3887.83,2735.93,1744.63,77.827,46.4128,40.6574,52.6122,109.8616,77.8554,43.782,50.4923,42.6644,52.5888,40.7439,48.9684,61.3529,43.1276,43.8097,42.698,111.654,77.4745,62.5917,55.1446,97.4637,59.6622,66.1557,61.662,52000,0.734,0.0021,0.0283,6.29,-2480000,0.0096,522,97400,338000,0.0032,3,5,4,4
937,1064,139.1543289,121.7655636,34.54020054,43.26774874,30.21705781,1.431898135,1.644538282,0.715733312,0.880639098,0.669285714,0.794146248,4.365392145,0.185599119,0.12496029,20,1990,854.1169,344.2507,6,1633,542.9929,334.3819,311.124,5513.7,2177.14,5515.19,5513.56,2176.39,63.0493,49.1975,50.4436,50.7649,123.4393,83.4329,93.23,63.3331,70.2464,48.6173,89.7493,60.1202,34.9057,35.9185,36.5007,37.272,135.5957,91.2177,65.8293,46.7417,86.4171,57.1734,60.7021,42.9868,196000,0.346,0.0004,0.0155,7.94,-3650000,0.0031,745,150000,404000,0.0037,5,5,5,5
73,74,32.38477631,31.91552279,9.64087583,10.20708742,9.466643047,1.07821615,1.143270715,0.373927789,0.986486486,0.73,0.90059348,0.842886301,0.163643234,0.014489942,52,1039,543.3699,371.067,10,834,181.5,212.2682,361.8699,3497.49,1219.45,3498.5,3499.79,1218.56,101.52,68.7469,91.9,72.1028,107.31,70.935,55.26,65.9425,81.86,62.0059,49.78,66.5696,67.14,56.0339,45.33,53.6801,105.28,72.2355,90.54,62.6272,93.95,62.3372,81.31,66.6305,109000,0.656,0.0067,0.0282,5.1,4630000,0.0099,487,139000,460000,0.0083,3,3,2,3
63,64,29.79898987,29.4426987,8.956231982,9.948904883,8.204515599,1.212613318,1.12163789,0.565621175,0.984375,0.7,0.913261572,1.024352724,0.162329482,0.011956485,222,2966,1334.65,816.1257,52,1236,572.8519,366.5826,761.7989,5027.6,5035.24,4632.02,3217.05,1884.67,108.2,60.9223,82.8444,57.0663,107.9667,69.6938,89.2333,68.2772,111.5556,51.1638,107.3333,61.068,93.1778,60.1568,58.1333,56.8068,106.8222,67.0895,75.9667,58.3922,93.2444,59.1272,76.5556,48.7512,728000,0.488,0.0075,0.014,4.98,240000000,0.005,1160,676000,2000000,0.0085,1,1,1,1
144,148,46.04163056,44.84356911,13.54055001,15.89915533,11.75023148,1.353092946,1.171464238,0.673653285,0.972972973,0.738461538,0.899853923,1.165081234,0.168482818,0.026021265,184,1184,736.0139,259.5388,198,822,391.098,165.0446,344.9158,4308.43,4315.87,3041.08,3978.7,2276.02,53.159,47.4455,52.0564,49.5975,130.1128,70.549,57.2513,44.7375,59.8513,54.6553,73.3077,57.2745,38.5487,39.0828,32.9795,45.2011,125.3077,72.798,59.1949,52.4044,41.8667,49.2452,58.9436,50.1053,37700,0.778,0.0032,0.0399,5.85,-3400000,0.0186,492,75800,270000,0.0046,3,3,4,3
216,222,55.69848481,53.6799878,16.58371917,18.21725656,15.21323786,1.197460838,1.142939249,0.550097588,0.972972973,0.75,0.941973745,1.078242864,0.162223488,0.036239711,10,1154,755.8241,376.9908,17,740,174.125,156.5594,581.6991,3777.97,1322.89,3771.52,3772.03,1321.69,62.6563,49.2985,37.125,45.3055,124.9583,81.582,45.7049,54.9593,50.6667,49.4668,49.9896,59.7297,76.184,56.4861,59.8819,54.547,124.8924,78.9041,64.4236,62.5418,91.0729,53.5551,62.8333,67.3616,89500,0.736,0.0021,0.0397,6.27,12300000,0.0161,663,167000,582000,0.004,4,5,5,3
