Area,ConvexArea,Perimeter,ConvexPerimeter,EquivDiameter,MajorAxisLength,MinorAxisLength,Elongation,Compactness,Eccentricity,Solidity,Extent,Circularity,RadialDistanceSD,SecondMoment,Roughness,MinIntensity,MaxIntensity,MeanIntensity,SDIntensity,MinIntensityBG,MaxIntensityBG,MeanIntensityBG,SDIntensityBG,IntensityDifference,markov1,markov2,markov3,markov4,markov5,gabormean_0_0,gaborSD_0_0,gabormean_0_1,gaborSD_0_1,gabormean_0_2,gaborSD_0_2,gabormean_1_0,gaborSD_1_0,gabormean_1_1,gaborSD_1_1,gabormean_1_2,gaborSD_1_2,gabormean_2_0,gaborSD_2_0,gabormean_2_1,gaborSD_2_1,gabormean_2_2,gaborSD_2_2,gabormean_3_0,gaborSD_3_0,gabormean_3_1,gaborSD_3_1,gabormean_3_2,gaborSD_3_2,Contrast,Correlation,Energy,Homogeneity,Entropy,x_3rdordermoment,Inversevariance,Sumaverage,Variance,Clustertendency,MaxProbability,Malignancy_1,Malignancy_2,Malignancy_3,Malignancy_4
113,117,42.04163056,41.20873353,11.99483508,14.48082869,10.53267957,1.374847549,1.2447175,0.686263122,0.965811966,0.684848485,0.836199248,2.941508823,0.175865637,0.019811245,96,984,542.1593,256.3358,48,618,208.0577,126.1912,334.1016,3331.66,2272.65,329674.53,350697.36,78.2735,79.8242,60.937,73.5697,62.2382,110.103,71.8916,58.3333,59.3341,48.9273,60.194,77.2788,56.6424,60.8424,49.1423,38.7939,51.0017,108.0788,69.301,76.1212,59.6147,66.2303,56.7033,86.2242,66.4379,49600,0.683,0.0038,0.0274,5.67,207000,0.011,427,75500,254000,0.0054,2,2,2,3
1041,1358,185.2375901,142.1145803,36.4066253,44.99348133,34.38763964,1.308420171,2.622996136,0.644883977,0.766568483,0.452019106,0.647714053,6.766242759,0.19237851,0.232798374,59,1388,873.2699,291.2867,1,1326,259.5518,226.8366,613.7181,5444.93,9429.26,608108.78,582280.35,122.9313,31.1594,41.6484,22.0152,33.4196,87.66,94.5859,19.8697,30.4713,31.4173,35.4055,21.2397,32.042,22.9153,31.5659,18.0413,29.6911,87.9839,95.4751,22.1911,28.777,27.6044,29.5658,29.3456,36.1353,41300,0.873,0.0003,0.0504,8.44,404000,0.0196,551,162000,606000,0.0008,5,5,3,3
197,202,53.21320344,51.80472323,15.83755632,16.22054873,15.75715147,1.029408695,1.143833254,0.237320253,0.975247525,0.820833333,0.922438402,0.721131996,0.161398273,0.026468623,94,1183,683.0051,401.2198,125,718,285.8372,165.6223,397.1679,6072.62,9654,677553.82,632952.99,433.8362,43.925,41.1742,29.525,40.4855,112.5625,72.4016,46.5417,53.5362,48.9083,45.8094,45.5375,50.971,59,53.4972,44.5667,50.4057,111.7958,75.6718,77.3958,58.6874,116.0958,66.0595,59.6833,60.1633,86100,0.736,0.0026,0.036,6.09,7800000,0.0128,570,159000,551000,0.0037,4,5,3,2
112,117,42.87005769,41.53606744,11.94164264,15.44231445,9.530566248,1.620293491,1.305810779,0.786828158,0.957264957,0.615384615,0.815787666,1.147789544,0.182271262,0.031117062,89,1044,684.5268,302.9234,64,683,229.7,139.511,454.8268,3441.23,7437.11,425248.56,506510.75,241.7593,87.1868,60.1495,53.7033,54.3248,105.8407,72.4778,58.4725,55.5208,67.3407,54.6762,74.011,59.4251,73.2088,55.9362,97.1923,67.8467,111.5604,71.51,80.2967,56.017,65.9945,51.9319,77.6538,55.5896,86900,0.622,0.0035,0.0366,5.77,-3740000,0.0132,500,113000,367000,0.006,1,2,3,2
234,257,65.35533906,59.49658776,17.26088218,19.13416246,16.15551862,1.184373149,1.452567834,0.535825895,0.910505837,0.655462185,0.830695014,3.06720612,0.166786936,0.08964457,160,1143,691.3248,300.4837,175,1144,394.6829,221.167,296.6419,4280.72,7474.14,578080.79,585781.47,217.1949,63.9048,46.0335,35.3922,49.1979,109.0868,77.5573,51.0588,49.1436,43.4174,41.2618,61.1793,51.7942,68.6835,51.761,40.6863,47.9217,107.1261,76.9898,57.381,52.5196,57.3389,42.9665,53.0308,55.1367,38900,0.803,0.0017,0.0374,6.51,3400000,0.0119,455,94600,341000,0.003,3,4,4,2
377,412,80.91168825,75.75030694,21.90916038,24.43489502,20.69233335,1.180867068,1.381883119,0.531855109,0.915048544,0.58,0.825624212,1.560101494,0.169524219,0.063790305,178,1180,811.2414,333.5112,126,831,276.4249,131.5049,534.8165,2962.59,48097.52,590709.34,508295.41,194.9852,37.4138,41.1602,24.1431,37.838,105.2169,90.5717,26.5523,38.1157,29.9877,37.5936,27.5092,36.2516,65.62,53.6598,51.22,50.8553,105.6708,90.1284,60.5062,53.3289,72.8215,52.8028,60.6031,56.9236,44600,0.844,0.0009,0.0505,7.14,870000,0.02,497,143000,526000,0.002,5,4,5,2
251,265,64.04163056,62.27412011,17.87688803,23.15098261,14.41316596,1.606238537,1.300292856,0.782562098,0.947169811,0.760606061,0.813332985,3.988330889,0.184522082,0.027599398,187,979,608.2271,221.1116,154,812,324.1266,114.2905,284.1005,6331.81,3471.48,450261.73,430956.44,205.9472,49.4455,40.9615,33.597,42.7958,122.503,72.0929,30.9273,42.471,42.9,41.3263,33.1636,42.7865,51.0545,48.3251,35.9667,50.7601,125.0515,75.4589,50.7485,47.6494,64.9485,43.9448,56.6394,58.0341,26700,0.765,0.0018,0.0426,6.43,-1630000,0.0176,408,54100,191000,0.003,5,4,5,3
145,160,52.04163056,48.94702172,13.58748446,18.59257566,10.99136253,1.691562408,1.486359709,0.806547391,0.90625,0.604166667,0.760545714,2.087625945,0.19992554,0.059464102,186,1136,745.069,285.9976,165,1006,377.7368,167.9544,367.3321,7632.17,7463.28,611194.21,541077.42,634.8291,66.6917,51.9819,53.9625,57.8204,104.2333,72.1794,89.8833,54.7384,89.2667,47.0562,96.175,54.3095,68.7417,63.2406,48.1625,52.1498,105.3167,71.4663,89.8292,61.8933,93.3583,60.5455,96.2292,66.0829,75700,0.597,0.0026,0.0306,6.08,-227000,0.0106,469,93400,298000,0.0048,4,3,3,3
235,270,68.18376618,61.33506443,17.29772508,20.51848927,16.13084887,1.272003069,1.574288221,0.618020954,0.87037037,0.691176471,0.78498268,2.665221905,0.180464367,0.100444756,59,1156,581.8638,302.5951,47,740,230.7143,170.251,351.1495,2463.56,3996.13,399340.32,428065.04,168.1375,49.3412,40.9283,38.6206,45.1846,97.9088,72.3909,62.8559,49.2889,63.0735,48.9545,76.0794,57.2292,55.1735,47.6668,39.4235,52.1045,97.7735,72.9067,53.5559,50.533,63.7059,55.1471,55.6882,53.8502,41700,0.802,0.0018,0.0364,6.46,2970000,0.0124,452,101000,363000,0.0029,5,4,4,4
286,334,95.59797975,70.34052928,19.08262324,24.00971748,16.60031238,1.446341306,2.542854623,0.722472423,0.856287425,0.588477366,0.726381264,2.903694564,0.185614125,0.264204856,192,1095,731.8427,285.8608,170,615,278.315,86.111,453.5277,3339.32,2610.2,574102.28,527280.97,47.7538,73.1049,45.4966,51.9959,51.826,98.179,81.486,85.9198,57.8361,72.6584,48.5862,63.6214,47.3415,54.286,54.2139,42.2922,51.1948,100.1914,82.5428,64.6626,50.2477,100.2634,53.6102,64.4074,51.2042,35600,0.83,0.0012,0.0531,6.83,275000,0.0241,406,103000,377000,0.0025,5,5,3,4
631,641,94.66904756,92.19891011,28.34456125,28.56410804,28.49757746,1.002334605,1.130255925,0.068212235,0.984399376,0.777093596,0.932798091,1.097651255,0.16098985,0.026092345,251,1098,951.6482,160.456,220,1036,732.5525,292.5621,219.0957,14643.99,30584.76,1149900.87,880089.19,200.5988,28.3621,27.1989,20.9273,28.5818,171.5542,85.2835,32.5222,42.3427,36.1773,42.3952,30.1416,40.8032,26.4507,32.6131,23.4877,34.8956,171.8017,84.9393,39.7919,40.21,43.5714,37.3129,60.266,61.3292,16600,0.807,0.0008,0.0762,7.32,-4470000,0.0316,702,40400,146000,0.0024,4,5,5,2
112,116,41.55634919,40.86860698,11.94164264,15.8864265,9.16159394,1.734024298,1.227006567,0.816960811,0.965517241,0.82962963,0.842651924,3.104384353,0.186186765,0.01654963,218,1263,851.4375,257.9947,207,1245,602.5217,355.6477,248.9158,9773.48,28443.2,674572.53,780734.24,769.5512,61.1556,60.4789,47.5778,57.5472,134.2074,63.0636,73.837,69.0031,69.7185,54.1292,79.0222,71.0934,62.8,52.7999,63.563,63.5304,130.1704,61.3524,62.3778,52.8714,57.4519,54.745,91.963,64.0786,38100,0.817,0.0048,0.0312,5.44,-9790000,0.0118,616,72800,264000,0.0064,2,3,3,2
1056,1069,120.8111832,117.9177858,36.66798275,39.17087673,34.42774583,1.137770591,1.099867814,0.476984324,0.987839102,0.792792793,0.954366423,1.092642243,0.16080496,0.023949748,134,1095,849.054,313.5144,108,327,175.2899,33.2092,673.7641,10178.29,59046.85,689831.23,828344.33,50.3038,41.4857,33.6927,23.2095,30.4044,157.8514,95.6044,34.0601,31.6445,60.0638,38.1744,32.9917,32.0735,25.5938,25.7379,15.8191,24.7446,157.53,95.4554,47.7455,38.5792,69.1997,41.4502,48.4737,40.3352,35800,0.875,0.0005,0.102,7.7,1050000,0.0523,635,145000,545000,0.002,3,4,3,2
223,241,65.11269837,57.75754563,16.85029431,17.96064111,16.70161275,1.07538364,1.512922425,0.367810667,0.925311203,0.652046784,0.84003478,2.258363248,0.167842441,0.112960343,1,1408,503.8249,356.6022,1,615,167.8713,120.3824,335.9536,4409.02,4410.64,2192.4,3018.82,1647.98,83.4766,54.3208,78.2515,68.0452,82.2251,68.8823,71.2105,50.0504,67.0117,51.2577,66.9474,50.2504,70.3187,54.4213,76.4561,66.0323,81.5409,69.7747,117.5789,68.436,62.5936,54.3384,114.9503,60.6711,90800,0.641,0.0019,0.0353,6.42,-7830000,0.0099,400,125000,410000,0.012,3,4,4,3
143,147,45.45584412,44.45589083,13.4934523,15.56292473,11.86005794,1.312213213,1.149829781,0.647493141,0.972789116,0.733333333,0.909258285,1.566550382,0.166170863,0.021998344,20,1376,802.0714,445.3904,23,1441,354.0638,345.8712,448.0076,21166.39,42668.46,635512.16,657580.08,5512.75,79.8256,56.262,69.5795,54.9421,120.6564,76.7327,43.1333,57.7164,54.7231,49.8501,36.5179,58.203,68.6769,58.5158,38.9897,46.1654,118.6667,75.0257,101.1231,63.0366,74.2667,61.6293,61.8615,58.6644,193000,0.574,0.0032,0.0215,5.86,9080000,0.0049,715,221000,695000,0.0051,4,4,4,2
85,87,34.72792206,33.96399004,10.4031419,11.07065954,9.919581554,1.116040982,1.129090638,0.444004726,0.977011494,0.85,0.925958196,0.450177514,0.16050804,0.021997631,17,1395,605.0723,440.7502,14,757,236.0667,171.7912,369.0056,17921.42,21168.93,460347.3,467153.57,4798.64,101.48,67.5579,107.27,69.1008,110.34,69.775,91.86,58.3869,99.57,64.1397,75.08,47.8218,80.52,57.6726,47.76,54.1657,109.88,70.994,91.31,54.496,102.34,64.3703,70.72,54.7431,183000,0.566,0.0067,0.0232,5.11,4130000,0.0091,585,194000,607000,0.0075,3,2,3,2
96,100,37.55634919,36.39139573,11.05581278,12.17347388,10.24013443,1.188800201,1.169191474,0.540748616,0.96,0.8,0.910927204,1.145054146,0.163012469,0.031018815,24,1429,771.6989,448.4024,14,616,221.3333,163.7184,550.3656,39995.67,78292.28,624352.71,324278.46,8600.8,97.1667,64.746,116.225,65.3899,110.4417,67.4251,61.3917,47.4949,67.0083,60.5447,62.25,49.5942,114.1417,57.4707,76.825,58.7518,110.1,65.3866,107.7917,60.0919,91.225,64.2642,88.925,54.1134,230000,0.475,0.0054,0.0155,5.32,42700000,0.0035,719,216000,638000,0.0063,4,3,3,2
148,157,47.79898987,46.11631565,13.72732504,15.56581298,12.47210034,1.248050653,1.228473686,0.598330335,0.942675159,0.758974359,0.874505154,1.955144736,0.166883933,0.035203134,213,1101,791.8986,306.1639,189,1057,475.7234,289.4011,316.1752,4824.61,4820.68,2954.22,4283.13,2725.87,59.4103,53.5002,74.7846,71.5171,125.559,73.3558,52.7897,50.3163,58.1231,48.7176,66.4256,56.4885,39.2256,48.5592,39.6154,48.0559,125.4205,71.8043,73.3385,58.1542,81.3795,58.918,70.3846,51.739,55600,0.778,0.0032,0.0468,5.85,11700000,0.0189,558,102000,364000,0.0046,2,4,5,3
65,66,31.3137085,30.95741733,9.097283683,10.48571393,8.382894471,1.250846467,1.200454733,0.600721152,0.984848485,0.8125,0.852302529,1.780102229,0.170727355,0.011378121,230,1074,728.9077,293.3524,233,1028,683,266.3746,45.9077,4307.54,1975.58,4309.21,4308.03,1975.39,66.6625,57.6557,87.15,60.6841,119.8,60.8616,73.15,61.9158,59.925,64.8609,99.85,71.7282,79.225,64.9151,42.1875,48.0061,124.325,64.9112,98.3625,70.3966,78.1,56.4037,96.525,75.0252,71500,0.621,0.0087,0.0338,4.84,17800000,0.0123,520,74700,242000,0.0119,2,3,3,3
162,167,48.28427125,46.82641337,14.36192209,14.83247207,14.05385913,1.055402074,1.145213565,0.319737418,0.97005988,0.72,0.928417011,0.587641072,0.160048811,0.030193225,-938,141,-242.4437,306.8751,-974,-407,-808.0317,130.5942,565.588,10502.66,20288.96,9866.71,13146.08,3580.18,60.0756,58.8294,58.6711,62.8019,63.9778,66.4609,67.2756,61.8867,56.2444,57.0199,69.1778,61.1308,70.48,70.0141,41.68,56.1946,58.4533,70.3434,91.0667,77.3376,50.5911,59.0641,72.1422,69.7383,86100,0.665,0.0027,0.0348,6.01,11000000,0.0104,640,128000,428000,0.0043,5,2,3,3
165,172,50.28427125,48.66017625,14.49429284,18.07347868,11.81735593,1.529401229,1.219468292,0.756623629,0.959302326,0.6875,0.875682061,1.155641076,0.175618889,0.032298271,198,2051,651.8485,332.1162,137,2167,762.7467,704.1679,110.8982,4806.86,1933.67,4789.46,4790.32,1931.08,43.9542,54.079,28.5042,46.556,113.9333,67.1381,38.7958,58.3504,43.9,56.3619,40.95,62.2287,62.6458,59.3364,44.0125,48.9447,112.7625,68.5701,60.5875,48.8507,52.3833,51.5734,69.0333,57.7944,68300,0.887,0.0025,0.0286,6.09,-31500000,0.0119,551,201000,754000,0.0033,3,3,3,3
799,826,108.3259018,103.7409212,31.89542908,34.79264559,29.40192218,1.183345952,1.168713291,0.534669254,0.967312349,0.760952381,0.932945863,2.513927879,0.162103766,0.042325802,25,1558,1047.22,171.8422,3,1416,486.6579,410.7705,560.5607,30308.97,52522.66,953092.68,1104842.73,1149.98,34.9305,35.1898,33.1686,37.7264,171.0229,81.7492,30.2857,35.8835,35.6648,36.6709,26.6371,35.8663,31.5324,39.367,24.2857,36.4028,170.7838,81.9398,50.12,48.0965,45.3562,38.8062,50.6219,55.8847,64400,0.716,0.0006,0.0487,7.62,9220000,0.0153,927,115000,397000,0.0067,5,5,5,2
64,67,30.14213562,29.60769887,9.027033337,9.994309281,8.35510577,1.196191832,1.129687182,0.548750293,0.955223881,0.8,0.917446035,1.609296138,0.16311264,0.017730554,343,1109,821.0156,245.8837,350,746,521.4375,148.4462,299.5781,15490.06,8188.46,626409.69,604142.47,765.9855,87.125,52.9127,61.7125,56.2981,118.875,62.1002,101.4125,59.4902,84.8,66.2793,113.2125,62.8896,77.6375,64.7166,64.3625,59.1686,115.7875,57.6738,114.95,52.9411,89.225,63.2027,114.3,55.9917,60200,0.558,0.0088,0.0314,4.83,5300000,0.006,459,62000,193000,0.014,3,3,3,2
152,157,46.87005769,45.46534597,13.91159268,15.45325357,12.71690121,1.21517446,1.150105086,0.568146971,0.968152866,0.723809524,0.924043575,0.741467261,0.163592087,0.029970343,180,788,359.3224,98.666,130,684,234.6724,100.3921,124.65,6069.75,1693.56,6068.84,6069.03,1693.47,70.8143,50.2452,101.0714,69.563,136.1762,71.1369,58.2476,54.8381,58.9095,57.008,60.3905,47.9941,39.5429,43.5468,34.1476,43.9609,135.4286,68.4601,91.5143,60.0962,64.7667,56.437,75.0952,49.6453,8970,0.613,0.003,0.0544,5.93,98000,0.0241,208,11300,36200,0.0052,3,2,4,3
816,849,111.254834,106.4659157,32.23295625,36.71548815,28.61223048,1.283209577,1.207084734,0.626656089,0.961130742,0.774193548,0.90464635,2.131664332,0.165749091,0.043044586,91,1138,901.8235,289.4348,60,686,212.7479,125.9552,689.0756,8110.28,254096.63,632462.62,736168.27,127.1236,27.3852,28.38,18.6803,24.8511,158.2941,92.8416,41.704,38.237,49.7922,32.9598,50.0901,42.5308,24.9848,27.3158,15.7998,22.0152,158.426,91.5714,54.277,49.8763,83.7951,42.0124,53.1736,48.2235,39500,0.862,0.0006,0.0714,7.57,3030000,0.0319,722,142000,531000,0.002,5,5,5,3
104,131,49.69848481,44.65336104,11.50725478,16.25769338,9.654869161,1.683885417,1.889918574,0.804564972,0.79389313,0.541666667,0.655442949,1.896020978,0.213258669,0.10151464,145,1058,535.4327,284.0002,135,433,211.9773,72.1298,323.4554,2381.47,2037.32,303902.31,295725.39,72.4822,80.2656,53.4533,59.8333,52.8723,91.4583,69.6844,87.5208,56.6186,65.7969,55.819,109.1615,54.81,97.0208,61.9856,64.8646,57.7315,86.3906,70.1527,88.9271,59.1634,99.7552,61.7312,96.4635,64.5815,59200,0.626,0.0032,0.0383,5.84,68500,0.0187,290,77500,251000,0.0046,2,3,2,4
137,148,48.04163056,45.0986221,13.20733954,15.42192469,11.85760811,1.300593218,1.340618003,0.639393212,0.925675676,0.698979592,0.84645502,0.932075116,0.171428816,0.061259546,151,2778,1016.14,690.4195,101,1182,488.9492,288.6322,527.1895,14275.25,10903.54,1503694.81,1399814.69,894.3761,90.2449,61.8084,64.801,62.9076,98.3316,70.772,76.2959,60.1925,66.4592,55.3515,74.3673,58.5815,74.8265,62.6723,69.0408,62.7979,87.8112,64.7729,63.7041,55.0948,76.4388,55.8709,70.9235,54.0487,339000,0.621,0.0032,0.0149,5.87,495000,0.0043,821,441000,1430000,0.0038,3,3,3,2
144,149,45.79898987,44.41368536,13.54055001,14.69471326,12.66690305,1.160087292,1.159149475,0.506901307,0.966442953,0.791208791,0.917357747,1.357675955,0.162204151,0.030247491,169,1043,676.9931,297.4798,165,1042,364.4211,232.9658,312.572,8072.58,3726.3,577741.73,583516.57,523.5425,78.2527,59.6223,51.4835,48.2367,116.7637,69.0252,52.7033,58.4405,61.3901,53.9187,50.9835,55.4953,53.3516,45.2366,40.6044,44.5976,118.7363,68.2734,88.8077,58.6692,92.0824,48.1454,85.956,63.8617,74500,0.605,0.0035,0.0371,5.77,-3480000,0.0133,492,94100,302000,0.0063,4,3,5,2
971,1173,149.1959595,137.8458287,35.16127981,48.90968709,29.90908067,1.635278851,1.824252834,0.791231679,0.827791986,0.493394309,0.64215791,5.514032121,0.211382848,0.076075323,6,1159,670.2691,322.1042,3,1163,271.0392,301.3732,399.2299,5710.45,5711.85,3525.81,3080.02,1888.14,47.4146,48.4506,39.3831,48.7022,80.7729,89.3757,35.0452,41.3265,38.7271,43.4476,25.7063,35.8155,30.7912,35.5916,22.1225,35.1008,80.9873,90.9821,23.6057,29.1939,25.9685,29.3522,19.5661,26.4055,30600,0.89,0.0003,0.0397,8.29,-1300000,0.0144,477,137000,519000,0.0007,4,5,5,2
82,88,36.627417,35.06393149,10.21790794,12.7929374,8.429131093,1.517705355,1.301933702,0.752239811,0.931818182,0.621212121,0.838112848,0.965431713,0.176861914,0.042686207,189,1092,514.3171,294.7438,160,1038,460.62,277.3768,53.6971,4318.16,15267.59,270456.16,334568.85,362.6733,82.6894,68.2268,72.9394,67.7107,107.9242,66.9659,92.2197,68.5898,92.197,75.6524,87.1515,68.9412,68.3106,62.2908,88.9924,75.6255,110.25,67.4331,76.4848,57.9939,110.2348,68.4663,107.2197,67.0414,49300,0.75,0.005,0.0379,5.41,9930000,0.0096,355,85000,298000,0.0086,3,3,3,2
76,78,32.38477631,31.95469482,9.836981519,10.40942117,9.458193909,1.100571765,1.098141608,0.417626868,0.974358974,0.76,0.935306834,0.383973284,0.160482578,0.01328036,113,795,411.8947,199.2097,106,340,181.2917,71.5174,230.6031,5310.66,1897.74,5310.61,5310.55,1897.63,85.77,52.3112,94.16,63.9769,104.2,62.9358,56.76,61.3307,59.39,57.697,79.72,54.456,106.95,61.8782,98.71,64.2356,106.78,64.4331,89.19,63.6565,84,49.302,115.62,66.1284,39900,0.55,0.0067,0.0299,5.11,-391000,0.0121,288,42300,131000,0.008,3,3,3,2
435,456,80.91168825,77.51885187,23.53421343,25.06001974,22.33517595,1.121997866,1.197632037,0.453478349,0.953947368,0.696,0.909671226,0.774365947,0.161522702,0.041932587,-955,16,-287.7765,316.2266,-938,-133,-842.7421,122.7414,554.9656,21187.75,23338.94,13680.36,20391.92,2040.36,23.048,46.3664,19.4896,43.1498,16.12,42.227,22.408,45.6759,16.9488,41.0918,26.1152,51.4672,23.1296,51.9173,21.1808,44.7636,19.1552,47.5214,36.2096,61.7412,27.9312,49.9156,31.9648,54.6566,41900,0.845,0.001,0.073,7.08,2640000,0.038,539,135000,499000,0.0024,3,5,5,2
184,199,59.69848481,52.5508157,15.30607971,18.66187904,13.15099497,1.41904693,1.541341707,0.709507058,0.924623116,0.691729323,0.837276234,1.596184043,0.176137137,0.11972949,-763,51,-316.6393,214.6057,-861,-453,-736.7439,94.4355,420.1046,13006.61,6635.84,23956.19,20035.77,3309.71,36.3496,59.4026,33.5526,59.5283,31.7105,60.2772,28.8872,55.8038,30.0075,56.4925,28.9925,55.554,34.8383,59.1184,34.3271,56.8059,29.4812,57.6262,50.6504,70.6181,52.594,72.9937,42.4361,65.7258,39600,0.721,0.0023,0.032,6.2,1880000,0.0121,454,70700,244000,0.003,4,4,3,4
488,526,90.66904756,86.54423707,24.92671053,32.60805227,19.63204017,1.660960959,1.340566682,0.79845001,0.927756654,0.663043478,0.818753894,5.152876919,0.185199207,0.045493039,164,1048,765.8893,289.4714,74,849,285.2903,152.5272,480.599,4352.18,9289.51,714437.34,642931.05,51.4003,34.284,41.7197,26.0027,43.0582,123.0272,91.6277,32.1563,38.9448,47.4552,37.1993,33.0136,38.5144,49.6196,37.4577,38.3587,37.9904,122.6196,88.5561,48.2065,43.3528,64.4973,40.7461,58.4185,50.646,40000,0.821,0.0008,0.0631,7.24,3080000,0.0314,565,112000,407000,0.0026,5,5,5,4
235,240,57.69848481,56.55402687,17.29772508,19.87897809,15.17155569,1.31027948,1.127330068,0.646167109,0.979166667,0.767973856,0.923316632,1.092824559,0.165607235,0.019835147,2,1501,864.3377,390.5539,20,2401,635.8028,670.6285,228.5348,19347.51,134578,855627.42,803064.36,4854.11,51.7222,47.0145,56.951,60.3137,135.9804,81.2742,73.3595,54.444,73.1732,60.5534,57.5098,50.9704,72.4967,59.8835,61.9183,61.391,136.7091,83.0268,44.732,45.8195,57.0065,48.822,40.1536,48.1903,176000,0.603,0.002,0.0228,6.35,78200000,0.0085,836,213000,684000,0.003,3,3,5,2
78,79,33.45584412,33.27769854,9.96557497,10.56413945,9.691453446,1.090046969,1.141930091,0.397985602,0.987341772,0.65,0.885111331,1.656899729,0.162546992,0.005324797,154,1042,612.7692,272.1456,131,502,287.4524,98.0516,325.3168,3411.05,3001.19,393821.68,385003.82,162.9206,76.6667,61.8452,65.2167,66.0709,107.4333,68.5084,68.05,64.5902,63.0917,61.0463,82.5917,59.1893,79.475,56.705,65.2083,59.6433,106.45,66.9669,72.675,62.8942,75.575,64.9624,90.6833,56.0066,64000,0.6,0.0054,0.0207,5.32,2390000,0.0057,413,76800,245000,0.0054,3,3,3,2
681,742,106.0832611,101.1254121,29.44615645,33.00448721,27.81519349,1.186563279,1.315033293,0.538273755,0.917789757,0.709375,0.836828316,3.923954571,0.170733709,0.04673545,206,1224,926.3216,248.5757,138,901,324.9928,165.1545,601.3288,6003.84,6949.78,920220.79,1002473.66,117.497,29.9031,27.8444,19.1104,28.2469,141.301,89.6593,24.3823,33.2851,35.9083,31.5471,29.3104,37.353,51.3583,49.92,32.4177,43.0979,142.3469,89.6151,38.825,43.5701,56.2813,38.2629,40.101,45.7712,37600,0.846,0.0006,0.0564,7.54,1230000,0.0239,644,122000,449000,0.0017,5,5,3,4
430,476,90.22539674,80.75063197,23.39856842,25.68446879,22.46372901,1.143375117,1.506535193,0.484838667,0.903361345,0.644677661,0.828679241,2.751447975,0.168843662,0.105012171,157,1226,815.7953,295.5604,45,847,247.4937,158.3984,568.3017,4041.4,3399.46,738923.41,716724.2,106.7161,39.5682,39.4526,31.2039,44.5693,117.5202,87.9758,52.3673,48.7839,87.6252,53.3165,53.4858,48.1814,42.3823,40.9043,26.1889,36.7583,117.7646,89.3805,52.8591,51.9866,67.7571,47.7602,60.9595,54.22,41800,0.849,0.0009,0.0408,7.18,5840000,0.0149,604,138000,510000,0.0017,5,5,5,4
375,399,78.76955262,73.45737424,21.85096861,24.16542087,20.31505821,1.189532445,1.316666015,0.541553271,0.939849624,0.741106719,0.873313817,1.185407164,0.165667081,0.067439489,161,1127,844.6507,277.8927,118,905,407.2366,223.3957,437.414,7446.39,10121.37,753861.84,804104.2,130.3075,63.83,45.025,60.085,62.3065,141.4032,82.4431,56.5593,53.6586,59.1107,44.7459,59.8241,56.581,43.6621,42.8028,45.2885,51.2933,142.417,80.8071,60.6779,55.979,52.4447,36.5067,61.4881,53.7248,43100,0.784,0.0012,0.0539,6.88,-4840000,0.0249,652,98400,352000,0.0027,4,5,3,2
169,189,55.35533906,50.86256438,14.66892917,17.97595917,12.58325567,1.428561863,1.442854246,0.714138249,0.894179894,0.662745098,0.820918539,1.52764675,0.177073508,0.081162445,141,1142,828.645,239.7253,80,995,490.6977,165.8994,337.9473,6663.88,9815.19,707318.26,768369.64,429.5696,76.749,55.2151,63.2039,55.0451,122.5529,75.0827,78.6784,53.6375,47.0902,51.136,105.8118,53.0933,76.5216,50.3889,56.3255,48.3011,121.9725,72.3147,81.749,58.2888,86.8941,52.6909,85.6118,61.6066,44400,0.682,0.0024,0.0259,6.16,3010000,0.0084,667,68800,232000,0.0037,5,3,3,3
670,688,99.01219331,95.81211742,29.20737056,33.13299382,25.91210385,1.27866861,1.164374526,0.623198798,0.973837209,0.800477897,0.917157223,1.825855678,0.16479158,0.032320018,-939,67,-212.3104,302.0099,-986,-8,-722.7725,198.7305,510.462,10228.07,17512.86,11074.07,12485.1,3573.44,49.1685,54.7715,47.7575,57.6266,72.368,85.265,42.5388,44.4248,35.4791,42.8066,39.8757,42.5703,26.8112,38.642,18.2581,33.6318,72.9665,86.5451,33.9773,40.4317,29.1529,38.576,38.4205,43.8196,39300,0.826,0.0008,0.084,7.31,-2620000,0.045,708,115000,419000,0.0031,3,5,3,3
153,163,48.627417,46.75650062,13.95727948,16.07216746,12.48554601,1.287261883,1.22987538,0.6296947,0.938650307,0.735576923,0.879462437,1.558802598,0.168111421,0.038474517,-850,-48,-449.3856,224.7963,-913,-117,-611.0727,223.0135,161.6871,14611.27,2515.97,25453.29,23786.6,1814.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24700,0.794,0.003,0.0294,5.93,2780000,0.0114,448,52500,188000,0.0035,1,5,3,2
49,50,26.14213562,25.89019972,7.89865417,9.137936861,6.964018567,1.312164345,1.109880402,0.647459736,0.98,0.777777778,0.918618405,1.291136438,0.164965278,0.009637158,539,1785,1013.12,396.5012,567,1014,782.0714,175.4898,231.051,2148.46,2147.1,1449.63,1558.42,1201.37,104.3968,66.1802,86.873,63.4852,107.2222,58.6393,76.7937,57.9032,72.5397,62.0457,102.6349,49.3827,123.127,68.2168,120.0159,76.2954,104.4921,57.8407,100.2857,59.9097,93.5238,67.9981,109.3492,54.603,164000,0.504,0.0114,0.0236,4.56,56500000,0.0146,465,144000,433000,0.0114,1,1,2,1
