Area,ConvexArea,Perimeter,ConvexPerimeter,EquivDiameter,MajorAxisLength,MinorAxisLength,SuperscribedDiameter,Elongation,Compactness,Eccentricity,Solidity,Extent,Circularity,RadialDistanceSD,SecondMoment,Roughness,MinIntensity,MaxIntensity,MeanIntensity,SDIntensity,MinIntensityBG,MaxIntensityBG,MeanIntensityBG,SDIntensityBG,IntensityDifference,markov1,markov2,markov3,markov4,markov5,gabormean_0_0,gaborSD_0_0,gabormean_0_1,gaborSD_0_1,gabormean_0_2,gaborSD_0_2,gabormean_1_0,gaborSD_1_0,gabormean_1_1,gaborSD_1_1,gabormean_1_2,gaborSD_1_2,gabormean_2_0,gaborSD_2_0,gabormean_2_1,gaborSD_2_1,gabormean_2_2,gaborSD_2_2,gabormean_3_0,gaborSD_3_0,gabormean_3_1,gaborSD_3_1,gabormean_3_2,gaborSD_3_2,Contrast,Correlation,Energy,Homogeneity,Entropy,x_3rdordermoment,Inversevariance,Sumaverage,Variance,Clustertendency,MaxProbability,Malignancy_1,Malignancy_2,Malignancy_3,Malignancy_4
267,279,63.84062043,61.92430511,18.43786751,20.3508394,17.23057858,22.36067977,1.181088569,1.214711303,0.532107895,0.956989247,0.638755981,0.874981442,2.836490854,0.165819952,0.030017179,211,1049,716.5169,249.6703,176,952,364.7881,187.887,351.7288,6299.2,6297.23,3175.8,4505.21,2084.77,52.6459,36.4549,43.0478,43.7676,111.4809,79.1576,53.3421,51.9659,56.7608,45.1646,66.5407,54.3429,56.4426,42.7031,44.3589,49.9261,112.6531,82.0534,51.5167,49.2305,76.4593,52.3274,54.0263,47.7397,36500,0.77,0.0014,0.0404,6.68,-388000,0.0167,443,79600,282000,0.0022,4,4,3,2
207,213,57.69848481,56.13912934,16.23454914,21.17839213,12.91878721,21.9317122,1.639348321,1.27981916,0.792402576,0.971830986,0.69,0.82537035,2.377597258,0.18500987,0.027025935,40,1074,514.3478,275.5981,26,728,238.6022,135.4701,275.7457,4606.46,4995.46,316611.11,318868.55,525.8166,35.4633,39.5595,20.0467,31.7388,100.5567,72.0406,65.21,53.49,85.9233,48.6918,77.9533,53.8916,77.7267,49.2592,55.0733,59.0406,97.63,71.2333,76.3833,61.1424,62.75,51.9535,66.7233,54.8743,43800,0.725,0.002,0.0293,6.32,4940000,0.0042,420,76500,264000,0.0031,4,3,4,3
183,188,51.21320344,50.09959966,15.26443044,15.98789828,14.8589473,16.64331698,1.075977857,1.140520066,0.369106374,0.973404255,0.813333333,0.916204547,1.125029001,0.161794583,0.021744466,102,893,479.9399,201.6785,61,737,335.6429,169.234,144.297,3796.33,3416.17,307576.91,280858.98,262.9015,94.4267,59.4954,49.0178,50.4149,122.5644,67.1287,53.7556,54.9745,72.8933,58.3053,64.2311,60.2154,52.7289,43.7032,40.8356,46.7821,122.8711,65.4169,88.9422,60.8555,85.5333,54.8242,81.6756,63.618,34000,0.591,0.0027,0.0304,6.02,1300000,0.0112,413,41400,132000,0.0042,5,3,4,2
64,67,30.38477631,29.67219397,9.027033337,9.666270503,8.604561289,10.19803903,1.123389116,1.147948088,0.455641223,0.955223881,0.711111111,0.913462071,0.412429821,0.160945892,0.023451953,155,2532,836.2969,727.3936,56,1055,268.7308,235.3215,567.5661,5550.12,2116.89,5548.53,5548.49,2116.44,96.7444,73.3037,59.9333,67.2411,97.8,73.0784,71.2556,66.1613,59.5333,51.8536,77.9889,62.8219,68.7111,65.2854,50.4889,68.7592,97.0111,71.2211,79.4,71.2911,114.7889,63.3904,73.3444,74.6322,444000,0.583,0.0076,0.0247,4.98,178000000,0.0094,688,494000,1560000,0.0098,1,0,2,1
103,105,37.79898987,37.29511807,11.45179781,12.40848222,10.70761714,13,1.158846274,1.103858229,0.505328214,0.980952381,0.78030303,0.93055729,0.814935332,0.161381571,0.013330298,200,943,527.1748,254.2793,198,431,272.7586,70.1339,254.4161,2412.36,2741.89,340849.29,349173.75,129.0057,93.0303,58.0268,76.9091,65.3509,108.553,66.0768,63.9394,57.0861,74.6818,61.89,77.5909,58.9999,79.1667,54.3575,60.2121,56.6451,108.0606,65.0551,65.4015,56.1543,86.8182,51.5635,82.4773,57.686,53300,0.604,0.0049,0.0382,5.42,-279000,0.0151,313,65000,208000,0.0071,3,3,3,2
239,342,100.3259018,77.36488907,17.44431859,30.40222601,12.86505775,33.12099032,2.363162809,3.351339146,0.906054178,0.698830409,0.392446634,0.50178763,3.839103689,0.284293512,0.228864255,-820,53,-476.3933,225.8157,-858,66,-675.9919,247.6039,199.5986,20025.48,23379.93,14597.44,9142.97,2843.13,7.3235,33.4576,7.3235,33.4576,7.3235,33.4576,7.133,33.691,7.133,33.691,7.133,33.691,7.5649,34.8403,7.5649,34.8403,7.5649,34.8403,7.8309,34.4534,7.8309,34.4534,7.8309,34.4534,21500,0.838,0.001,0.0533,7.07,-2120000,0.0229,263,64000,235000,0.0025,4,4,3,0
235,239,57.45584412,56.3728053,17.29772508,18.67297288,16.18412521,19.6977156,1.153783268,1.117868434,0.498805583,0.983263598,0.815972222,0.929262543,1.039235293,0.161685946,0.018849933,144,3269,1547.86,1130.42,100,1660,360.4906,288.0185,1187.37,42480.13,28328.74,3900075.49,3772909.54,1260.31,51.9722,52.7275,49.8333,48.7654,99.1979,79.9014,39.0903,34.2657,59.1979,50.3131,35.0313,41.0229,26.5556,39.2329,18.0625,36.8233,100.5764,78.7829,52.6042,48.9893,67.4514,49.3339,40.6007,45.7495,490000,0.821,0.0021,0.0177,6.29,35100000,0.0063,1320,1280000,4650000,0.0025,5,5,1,1
528,655,117.2964646,100.0668134,25.92817926,37.69666116,20.90257407,39.56008089,1.803445884,2.073605126,0.832187693,0.80610687,0.594594595,0.662618636,7.132386264,0.219612831,0.146889773,268,1276,791.6402,274.3213,209,730,405.0083,87.9527,386.6318,5325.11,5322.62,2670.89,3415.87,1803.46,52.4989,43.196,32.9313,41.2897,104.6227,81.9497,45.8986,47.5593,48.4527,46.8288,45.5597,46.7266,39.8131,38.0942,39.4471,41.3742,104.2444,78.3823,53.3727,49.4444,65.9358,46.9685,67.5507,57.4019,45000,0.74,0.0006,0.0316,7.48,1130000,0.0103,446,85800,298000,0.0012,4,3,5,5
228,235,58.04163056,56.38690803,17.03815178,19.20344782,15.48319362,19.72308292,1.240276928,1.175802822,0.591545594,0.970212766,0.791666667,0.901131455,2.118856472,0.166073198,0.028509236,39,1123,552.6886,341.0309,45,392,147.85,70.3983,404.8386,5801.09,1706.42,5799.71,5800.57,1705.82,67.4375,50.0981,43.5764,39.9326,104.3854,76.4679,74.9965,52.5511,52.6319,43.7536,89.3403,51.792,34.5139,36.1431,31.4201,38.7554,104.9444,74.1128,104.7431,58.4036,89.8576,49.3267,115.2396,55.5927,57200,0.772,0.0021,0.0337,6.29,-4520000,0.0121,469,122000,432000,0.0032,3,4,5,0
53,54,27.79898987,27.62084429,8.214724333,9.416179335,7.436171341,10.04987562,1.266267129,1.160305356,0.613463876,0.981481481,0.6625,0.872995157,0.658095122,0.166620767,0.006408347,64,2384,786.2264,639.9735,29,510,183.3704,117.2257,602.856,3738.79,1434.15,3738.88,3738.59,1434.08,98.0125,71.634,117.4,69.2061,101.925,71.2943,78.875,56.4717,95.7,70.3574,73.7,61.1947,104.725,68.0422,76.4625,67.7249,109.6375,73.5933,125.2625,68.7943,128.5625,62.2534,99.7375,60.3892,427000,0.488,0.0086,0.0141,4.85,147000000,0.0019,627,388000,1150000,0.0086,1,1,1,1
247,252,59.11269837,57.67336838,17.73387063,19.48604542,16.26860366,20.61552813,1.197770001,1.125783169,0.550424677,0.98015873,0.771875,0.933160148,1.803978398,0.162375193,0.024348914,6,1454,922.2706,427.4608,7,1209,195.0441,240.0364,727.2265,104965.55,52985.32,672514.42,594175.26,2526.79,51.3031,52.8001,56.3281,53.7439,128.7188,88.0294,55.0094,53.1496,50.0812,53.9148,53.0406,48.456,28.775,38.3176,18.0688,36.5753,132.1687,87.254,64.9125,56.232,50.0656,49.8518,55.5094,48.8814,176000,0.677,0.0027,0.0563,6.28,-5050000,0.0089,726,266000,892000,0.0267,4,3,3,5
90,93,35.55634919,34.94812211,10.7047447,12.1826606,9.5072456,12.52996409,1.281408004,1.117845935,0.625291134,0.967741935,0.818181818,0.925986562,0.589583134,0.163984911,0.017106005,51,233,142.8,50.2802,78,172,134.65,30.855,8.15,4975.32,1217.44,4975.32,4975.32,1217.44,74.6909,53.8359,54.6091,53.9538,112.0909,61.8831,99.1909,61.3479,81.4,59.7349,93.9727,50.6905,45.8091,52.6232,40.2455,51.399,114.7909,60.9939,134.1727,60.8149,101.9182,53.6964,105.3727,51.2572,1960,0.616,0.0062,0.077,5.18,-59000,0.0276,92.5,2220,7190,0.0098,4,2,4,2
103,107,38.97056275,37.91925977,11.45179781,11.88736281,11.44934501,12.64911064,1.038257018,1.173346455,0.268955331,0.962616822,0.78030303,0.900175911,0.723292911,0.163671255,0.026976849,67,1135,562.8932,343.2356,45,823,232.7931,188.0324,330.1001,4803.23,1477.11,4801.67,4802.18,1476.82,86.5909,54.8832,53.3561,58.6014,108.3939,67.4653,50.75,59.0349,84.9773,58.3702,49.6894,60.3914,108.9773,56.2365,74.2803,59.9345,107.4773,68.9815,87.2121,53.5801,80.447,67.5512,69.2879,56.2663,98000,0.619,0.0049,0.0238,5.42,20600000,0.0045,491,122000,394000,0.0065,3,4,2,0
153,156,46.28427125,45.60225386,13.95727948,15.40851802,12.76480191,16.1245155,1.207109842,1.114206186,0.560099973,0.980769231,0.735576923,0.92454633,1.455732332,0.162457487,0.014735403,50,1000,499.6732,303.7777,43,403,148.4364,80.4102,351.2368,5335.21,5333.5,4635.02,2359.77,1747.83,62.101,50.0933,36.2019,47.7979,99.6538,71.7192,39.0096,53.7067,52.8077,50.3332,44.6971,52.4959,47.274,39.8823,25.1154,41.8687,96.875,70.6653,69.2308,55.678,87.9038,60.8775,76.4615,63.1985,51800,0.739,0.003,0.0393,5.92,-4030000,0.0141,403,95800,333000,0.0053,3,3,3,2
139,148,48.18376618,45.81992912,13.30339418,14.5089414,12.97739416,16.1245155,1.118016546,1.329158648,0.447185686,0.939189189,0.579166667,0.831985655,2.002023611,0.169179619,0.049058786,74,1119,586.4964,334.5447,66,425,157.6634,62.0128,428.833,5394.47,1476.6,5388.67,5388.33,1475.22,72.1292,53.6479,48.6083,55.0144,86,72.8593,47.875,51.0195,62.2333,54.8708,53.4333,52.0795,78.6,58.6602,54.4625,55.1831,87.4042,72.2848,83.9958,64.3172,106.1583,58.6135,99.6125,70.0556,71100,0.706,0.0026,0.0434,6.08,1030000,0.0184,381,118000,402000,0.0051,3,3,3,0
113,114,40.04163056,39.61154907,11.99483508,13.31357379,11.06898711,14.31782106,1.202781579,1.129107263,0.555665201,0.99122807,0.733766234,0.904991822,1.686034324,0.164329124,0.010740858,193,833,476.9823,198.0126,143,410,226.3171,57.9519,250.6652,7251.4,1670.27,7248.78,7248.77,1670.01,48.7143,42.9877,38.4026,49.9309,112.0065,68.6322,67.8247,63.7316,85.9026,50.1127,85.2662,61.031,78.7662,53.6275,69.0974,60.5534,112.6039,69.082,74.6169,62.8779,86.8896,50.5514,103.2468,65.589,30500,0.667,0.0041,0.0366,5.59,3490000,0.0121,298,43500,145000,0.0052,2,3,2,4
61,61,28.72792206,28.54977648,8.812923024,9.449598261,8.335744253,9.848857802,1.133623822,1.076635582,0.47101193,1,0.847222222,0.940446889,0.530122557,0.159951714,0.00620113,28,887,383.9344,255.3525,36,385,125.1818,102.5444,258.7526,5783.72,1272.87,5783.38,5783.42,1272.84,58.2222,56.2605,72.4306,66.3265,107.4306,65.8472,58.3472,52.7509,75.2778,53.1348,72.4722,52.4343,66.8333,60.5301,42.7639,62.7439,107.5694,67.7753,79.8194,58.6658,78.4028,55.119,98.7222,61.298,56700,0.633,0.0099,0.0383,4.71,-2690000,0.0169,344,63900,209000,0.0135,2,1,4,2
74,76,32.38477631,31.80560929,9.70668462,10.33380774,9.271115967,11.18033989,1.114623932,1.127821111,0.441698434,0.973684211,0.747474747,0.919251071,1.164963998,0.160535901,0.017883928,239,976,630.4054,245.299,208,644,315.56,111.9662,314.8454,4508.66,4507.52,3097.01,2565.69,1960.8,81.1313,59.3964,68.7879,61.8928,115.202,66.3846,105.1919,64.944,79.2323,54.0987,122.4242,53.7268,67.9495,48.8138,89.2626,60.2904,109.1414,63.464,97.7172,55.0354,110.0404,65.3259,112.8687,52.8964,64500,0.541,0.0068,0.0264,5.09,477000,0.007,386,67400,208000,0.0083,2,3,3,2
124,132,44.627417,42.66058923,12.56509863,15.68730541,10.5550283,15.26433752,1.486240015,1.278120947,0.739789093,0.939393939,0.681318681,0.856205178,1.378564196,0.178847534,0.044072185,220,1055,637.129,283.6159,203,981,503.6034,196.5436,133.5256,5349.9,1782.57,5354.6,5354.1,1781.89,70.2857,56.6838,48.3681,59.6902,113.9231,69.4038,66.8407,47.9518,89.7637,61.044,66.011,48.3671,82.3407,59.7068,57.2912,63.4408,117.2418,70.6247,81.5879,55.0701,95.2198,57.7785,89.5495,60.4614,50900,0.666,0.0034,0.0319,5.78,7460000,0.0096,429,72900,242000,0.0048,2,3,4,3
63,66,30.97056275,30.25866854,8.956231982,10.62981692,7.876643304,11.18033989,1.349536409,1.21156796,0.671510324,0.954545455,0.715909091,0.864670785,1.858258514,0.170999852,0.022986157,137,1146,460.4603,283.3723,113,553,219.96,133.2277,240.5003,4861.04,4861.21,2281.3,2712.08,1427.63,90.3409,63.6148,57.6591,58.7803,100.375,66.3849,53.8182,66.6384,66.6932,69.4387,52.0682,64.5897,93.2727,62.502,119.0114,62.2746,107.4091,67.3035,108.5227,57.1252,102.5909,74.2603,88.0455,63.1608,69800,0.584,0.0078,0.0286,4.95,11200000,0.006,311,76700,243000,0.0109,2,1,2,0
319,337,70.76955262,67.38504217,20.15349634,22.75857147,18.35221596,24.16609195,1.240099371,1.249373682,0.591388215,0.946587537,0.69047619,0.882822795,1.292351262,0.166945482,0.047824387,10,1453,907.2257,389.1628,10,1348,587.2806,439.0461,319.9451,39365.11,24875.86,1019546.03,762111.17,853.8527,45.158,48.2602,41.2273,48.1685,129.6255,88.5461,60.3268,45.7136,55.119,48.6292,65.4004,58.1821,44.7532,41.7683,35.0368,42.4623,128.5887,89.0022,48.8571,51.4284,51.4351,45.55,44.4221,49.3496,90900,0.752,0.0013,0.0413,6.79,22900000,0.0169,838,177000,622000,0.0024,5,4,5,3
81,85,34.38477631,33.62441485,10.1554125,11.00765744,9.620233824,11.40175425,1.144219324,1.16154897,0.486000876,0.952941176,0.736363636,0.90029619,0.486844839,0.162847804,0.022113317,40,1245,593.5432,307.5543,15,1081,454.7857,262.6794,138.7575,4065.82,4065.42,2000.18,2655.83,1467.32,107.0909,64.67,85.0636,72.5396,112.3364,65.1474,133.2818,63.8874,98.6364,49.7618,106.0455,59.2337,75.3,61.4973,76.7818,63.8749,107.9727,64.7801,85.1364,48.4547,104.3545,64.8028,76.3455,49.7291,97300,0.498,0.006,0.0178,5.22,12000000,0.0072,571,87900,264000,0.0072,3,4,0,2
351,372,73.35533906,71.14409266,21.14017692,22.42061341,20.6515411,24.16609195,1.085662968,1.219962488,0.389335137,0.943548387,0.725206612,0.871443612,1.191216276,0.164975675,0.030144314,-726,75,-172.943,227.7466,-849,69,-558.9394,273.1173,385.9964,12786.12,7194.33,19157.21,18856.88,3318.22,53.0558,62.8073,36.312,54.1967,45.9628,67.4115,43.3533,54.6956,36.5186,48.9489,39.3864,45.6696,37.7934,48.1675,21.3926,40.6699,47.3079,68.6618,49.4215,56.192,44.8781,55.4084,42.7459,50.3579,22500,0.875,0.0012,0.0539,6.83,1210000,0.0268,602,81300,305000,0.0028,0,3,3,4
319,322,67.9411255,67.16404806,20.15349634,21.57896149,19.44992513,22.8035085,1.109462445,1.151502611,0.433117634,0.99068323,0.763157895,0.888641968,2.047958372,0.164828468,0.011437512,158,2743,1378.84,810.3138,123,672,234.3636,97.9695,1144.48,18947.25,21349.37,2698725.49,2913114.03,659.0779,72.2153,51.5614,24.3971,37.4198,110.823,84.9423,89.8373,53.8904,64.7344,47.7374,75.4856,56.6086,41.3852,38.5489,22.1914,35.2171,110.2919,84.0954,41.6148,44.6036,82.9904,58.9944,38.2297,44.3052,286000,0.815,0.0014,0.023,6.69,87400000,0.0095,1060,755000,2740000,0.002,4,1,1,1
69,73,32.14213562,31.07326211,9.373021316,10.25480097,8.828273101,10.44030651,1.161586287,1.19149028,0.508788238,0.945205479,0.766666667,0.898018447,0.481567974,0.163435401,0.033254589,83,1168,632.7536,324.7002,19,543,175.2381,141.6926,457.5155,4557,2436.13,4556.74,4556.5,2435.9,56.4556,57.7192,41.7444,54.7447,113.0333,68.5768,88.4556,51.757,89.4556,51.7963,128.4444,56.7302,79.2222,56.1318,77.8222,62.6866,115.1667,67.3592,106.9333,52.8417,96.7,59.4024,135.1778,57.1518,97900,0.65,0.0075,0.0195,4.99,34000000,0.006,549,118000,390000,0.0075,3,2,3,3
1094,1149,130.8111832,126.288461,37.32189789,44.82151881,31.72689973,46.40043103,1.412729236,1.244693902,0.706363057,0.952132289,0.721160185,0.861985269,4.534442875,0.17212626,0.03457443,165,1101,960.2596,231.5344,138,1094,615.9054,396.4732,344.3542,2370.12,2366.69,13184.87,14186.95,1631.7,18.4186,30.9465,14.2749,29.5056,161.5366,98.8808,20.8649,37.7853,30.8675,39.8633,21.0514,37.7919,32.824,28.4015,25.648,35.8237,160.8537,98.2661,39.2867,43.5741,60.207,36.9828,50.3718,58.0464,20500,0.9,0.0006,0.139,7.61,-6040000,0.0806,746,98100,373000,0.0028,5,3,5,5
604,626,96.52691193,91.72454868,27.73151069,30.23324047,25.8236024,31.40063694,1.170759989,1.227580617,0.520033225,0.96485623,0.833103448,0.902143523,2.769503153,0.163311321,0.049751548,-743,80,-177.5042,231.7277,-827,-272,-672.5207,98.0045,495.0165,10149.54,17040.25,12666.27,12564.43,3758.83,45.1283,51.7752,40.589,53.8946,44.1917,63.7374,49.2621,56.2028,45.7655,51.4484,52.3559,53.0085,53.4207,57.5021,43.9214,57.8617,44.7062,63.6703,65.4248,65.0499,43.3214,48.9145,63.3628,62.1869,26800,0.812,0.0008,0.0601,7.24,1150000,0.0283,604,72800,265000,0.0021,3,4,5,3
127,131,43.21320344,42.04626231,12.71618741,14.31631729,11.44632799,15.13274595,1.250734498,1.170090193,0.600625893,0.969465649,0.76969697,0.90273191,1.863746976,0.164029871,0.027004273,81,1186,781.7874,308.965,42,992,471.4211,325.3665,310.3663,14975.43,7460.76,744206.08,651143.53,861.0023,73.3818,54.0022,59.7091,51.5461,118.9697,68.1937,73.5091,53.6677,70.5455,51.1732,83.497,63.3519,57.2242,48.5505,51.7636,49.5783,118.4848,69.4014,65.3879,53.5343,65.2485,54.033,82.5636,57.8305,74900,0.658,0.0038,0.0276,5.68,12200000,0.0111,713,105000,349000,0.0045,1,3,3,2
748,813,117.2964646,105.24031,30.86070608,36.77173897,26.73560316,38.47076812,1.375384679,1.463721266,0.686564059,0.9200492,0.666666667,0.848686364,2.893318152,0.17248384,0.102783614,106,1147,730.9465,343.5086,73,1090,243.5428,185.6557,487.4037,5646.4,2327.41,5636.14,5636.97,2324.05,49.7398,36.4672,22.975,27.7564,112.2112,92.9944,26.2451,33.6939,47.0472,36.128,26.0258,33.1045,77.5927,56.5733,27.8645,33.674,112.2299,92.7132,52.6988,43.2641,83.0517,52.5097,60.3182,51.8422,37700,0.867,0.0005,0.0535,7.7,-1140000,0.0227,522,142000,531000,0.0016,5,0,4,5
95,96,36.97056275,36.61427158,10.99807968,13.46138089,9.168037142,13.60147051,1.46829476,1.144929257,0.732225604,0.989583333,0.811965812,0.890497434,2.401054111,0.172759878,0.009637158,239,1054,739.4632,284.41,226,999,748.8636,259.2855,9.4005,11985,12547.98,649821.13,594163.17,731.3621,63.6068,50.2588,62.0256,54.3191,114.4615,62.5185,96.3077,67.3011,61.0598,58.2144,125.1624,76.7936,44.4957,51.4826,53.9316,53.3138,119.0342,60.6041,72.9829,61.8696,63.4872,61.2597,80.1111,60.237,51500,0.738,0.0056,0.0351,5.29,22300000,0.0126,543,68200,235000,0.0065,3,0,3,2
530,639,113.6396103,93.90670626,25.97723924,29.81208654,24.93537515,34.0147027,1.195574014,1.938981824,0.548091603,0.82942097,0.6625,0.755253102,6.103663068,0.177814478,0.173644594,203,1424,918.5528,245.8827,152,1458,380.9593,256.7076,537.5936,7630.51,17160.55,821672.23,866596.52,250.4196,22.6425,28.4583,15.025,28.3059,133.5825,89.3442,54.0625,51.7466,54.8212,43.5551,58.7488,54.7705,45.085,45.1616,22.1412,31.8546,132.0725,88.4699,50.4825,48.2633,51.8212,39.1388,47.6925,45.646,36700,0.854,0.0007,0.0575,7.34,-3230000,0.0267,601,124000,460000,0.0018,0,4,5,2
80,85,35.45584412,34.09298024,10.09253009,12.03538085,8.68065518,12.64911064,1.386459962,1.250477287,0.692663012,0.941176471,0.666666667,0.864908006,1.116325335,0.169951172,0.038438342,2,1786,782.4625,467.6143,42,826,312,199.7123,470.4625,3881.63,1202.41,3883.21,3884.84,1201.72,96.6083,60.3635,73.425,60.5336,99.95,67.3529,98.975,54.4546,92.4583,57.6954,119.55,55.7076,115.4417,61.729,96.925,56.9526,107.9333,66.7655,95.4333,64.033,128.6667,58.3267,98.1333,63.1711,229000,0.506,0.0054,0.0143,5.32,52700000,0.0045,697,223000,667000,0.0061,1,2,2,1
82,85,34.14213562,33.38482302,10.21790794,11.01080475,9.609443146,11.66190379,1.145831718,1.131247546,0.488205858,0.964705882,0.82,0.92453969,0.388928709,0.160756518,0.022181173,182,1043,726.2561,295.4194,173,975,459.1111,300.4185,267.145,11065.7,6940.81,594738.82,589015.59,508.2615,67.66,47.1379,85.18,59.6245,117.79,63.542,106.92,71.09,71.82,59.2714,85.94,69.9636,79.3,64.3646,44.76,55.8895,120.75,60.6732,88.65,58.1856,59.63,58.979,112.5,65.9522,72400,0.635,0.0067,0.0422,5.1,23200000,0.0195,549,87800,287000,0.0096,2,3,4,2
143,149,45.45584412,44.47565567,13.4934523,15.00336477,12.27889442,16.1245155,1.221882383,1.149829781,0.574635616,0.959731544,0.744791667,0.908450322,1.901810271,0.163114308,0.02156353,6,1209,568.248,282.3226,57,889,396.5957,187.2732,171.6523,3646.67,1830.19,3648.19,3648.09,1829.81,103.0938,65.7951,97.6406,73.969,97.9635,64.1194,83.6979,44.8592,64.0469,59.9047,86.4792,47.1454,63.5,54.732,75.1563,67.285,113.5781,69.0689,109.1875,62.9422,83.9167,52.537,72.9479,54.0987,115000,0.428,0.0044,0.0397,5.74,14900000,0.0015,476,98000,278000,0.0274,2,3,3,2
89,91,36.04163056,35.36890839,10.64510777,11.63689864,9.995942628,12.08304597,1.164162208,1.161472658,0.511997689,0.978021978,0.674242424,0.894039194,0.858757806,0.163391582,0.018665143,196,1122,807.6292,247.1343,143,943,366.814,193.6707,440.8153,12937.45,8034.49,623700.03,584502.51,801.8828,80.5682,60.502,67.8939,59.4804,118.5227,65.4909,73.7955,64.5257,80.5379,67.4179,68.3561,58.7575,95.5909,59.2427,45.9848,57.1831,121.7576,66.2649,64.303,55.9985,91.1591,60.3452,80.9015,56.9254,88100,0.516,0.0049,0.0219,5.43,-5800000,0.0108,561,90700,276000,0.0049,2,3,3,0
70,71,31.3137085,31.02260056,9.440697439,9.911573134,9.209735144,10.29563014,1.076206099,1.114707966,0.369602286,0.985915493,0.864197531,0.914011167,0.514479109,0.16106414,0.009296501,158,906,586.0286,260.1136,138,918,448.5455,337.0212,137.4831,6359.52,6358.04,4246.88,2996.14,2198.15,53.9506,55.3014,50.2963,63.7074,118.4074,63.331,84.7037,65.4227,82.2963,60.4004,83.2099,67.2467,55.7531,61.4727,45.0247,60.7951,132.9383,62.5211,56.0988,66.0891,51.8765,64.1049,64.6667,63.9937,39100,0.83,0.0088,0.0521,4.83,14300000,0.0101,436,65200,239000,0.0121,2,4,2,1
1372,1816,214.3086579,171.2420092,41.79574925,59.93619754,37.76218605,67.26812024,1.587201479,2.663884909,0.776562896,0.755506608,0.511940299,0.587953995,12.37136173,0.228483227,0.200956177,110,1154,710.8681,311.8009,55,2423,282.432,331.2616,428.4361,6857.61,7157.42,581442.08,513669.75,77.4898,30.3097,33.838,18.2146,28.964,85.6578,90.5722,23.9612,28.8981,36.9194,36.6903,27.747,34.0988,16.316,22.5646,11.7313,23.5033,85.1989,89.065,20.0802,30.2832,29.8881,33.0903,20.5201,31.6379,35200,0.88,0.0002,0.0495,8.59,2850000,0.0205,454,145000,543000,0.0006,5,5,5,0
120,127,44.04163056,41.76219751,12.36077446,13.62754696,11.58197678,14.76482306,1.176616671,1.28628045,0.526952933,0.94488189,0.714285714,0.864618302,0.661900495,0.16520081,0.051756327,136,1184,536.4,353.713,165,1092,430.75,334.8092,105.65,6027.85,2585.26,6027.17,6027.21,2585.04,36.756,44.8929,37.5714,51.713,93.7976,68.035,47.4881,59.2345,42.6429,55.6634,53.131,58.5217,86.006,61.8252,69.7143,56.3117,93.1369,70.4001,87.9107,52.402,91.6369,58.5054,71.5476,57.8407,56500,0.802,0.0038,0.0348,5.69,13500000,0.0122,381,120000,431000,0.0056,3,4,4,0
115,122,42.97056275,41.38756487,12.10051849,14.63852161,10.35874526,15.29705854,1.413155865,1.277716132,0.70657714,0.942622951,0.766666667,0.843660965,2.476539847,0.173327854,0.036839124,129,1104,685.5652,359.0283,163,768,319.2286,182.8362,366.3366,8278.85,3192.17,601785.9,548701.4,400.922,88.6067,62.6473,97.4533,64.2196,118.4467,71.4579,47.1333,54.7747,57.5267,55.4107,43.82,52.3769,69.9867,67.2695,59.34,55.4398,109.38,70.0147,66.8667,56.9521,89.9067,61.9264,66.8533,62.5099,85200,0.702,0.0043,0.0418,5.55,3060000,0.0157,518,127000,432000,0.0071,2,3,4,3
56,57,28.97056275,28.36233568,8.444016491,10.20299574,7.173806782,10.44030651,1.422256837,1.192658127,0.711083187,0.98245614,0.7,0.874810336,1.352454002,0.170645044,0.020994659,45,657,270.1964,149.4891,55,445,217.75,96.8074,52.4464,5076.28,1409.31,5075.98,5075.92,1409.29,52.875,55.9377,61.45,64.6601,120.625,64.1555,70.7,58.5334,77.2375,60.962,87.85,62.6475,87.9625,62.0935,86.6375,80.0753,113.6,68.4023,91.0125,59.399,107.675,45.6497,103.5375,58.6884,18300,0.572,0.0087,0.035,4.84,1970000,0.0152,215,18100,56600,0.0101,3,0,2,3
66,67,31.21320344,30.5006211,9.166995688,10.75357457,7.974058633,11.18033989,1.348569789,1.174688958,0.670923773,0.985074627,0.666666667,0.891530968,0.892812825,0.16719537,0.022829516,4,1319,511.0152,466.6436,5,1273,405.3226,407.9845,105.6926,3810.27,3809.12,2219.3,2870.14,1873.79,90.8586,65.3932,89.2222,67.3658,102.1414,73.9484,74.6566,62.8362,108.8485,67.7406,63.899,69.8476,107.0505,72.1726,83.1111,73.1843,99.7374,72.3984,75.5455,67.2443,97.6162,63.5947,81.8889,70.9149,179000,0.619,0.0068,0.024,5.09,6330000,0.0098,499,204000,660000,0.0084,0,3,2,4
725,908,148.8528137,116.5863715,30.3825389,43.24259959,24.32189425,45.89117562,1.777928937,2.432014872,0.826829819,0.79845815,0.575396825,0.670273885,7.693572168,0.211966405,0.216767432,172,1288,905.6662,215.1899,1,1991,584.4597,418.3143,321.2065,6198.07,2550.23,6193.93,6193.77,2549.26,46.6405,44.2206,32.1238,39.5079,125.3516,94.3674,31.823,36.6763,38.2571,39.3528,35.4405,39.4521,34.4302,29.4196,29.3254,31.9886,125.4913,95.755,72.523,55.416,62.5429,47.8551,56.9,47.5981,46500,0.804,0.0004,0.0273,7.84,-1420000,0.0096,780,118000,428000,0.001,0,5,2,3
